2018-09-04,0.0,0,0,0,0.4827586206896586,0.3250145095763204,-0.1736254650682107,1
2018-09-05,0.0,0,0,0,0.046153846153848,0.3110853163087637,-0.012565445026178486,1
2018-09-06,0.0,0,0,0,0.6666666666666666,0.2843876958792802,-0.20938023450586266,0
2018-09-07,0.0,0,0,0,0.4107142857142811,0.23737666860127699,-0.19612023022809372,2
2018-09-10,0.0,0,0,0,0.49056603773585766,0.2286709228090538,-0.11168384879725304,0
2018-09-11,0.0,0,0,0,0.93859649122807,0.14915844457341842,-0.4652173913043479,2
2018-09-12,0.0,0,0,0,0.4021739130434778,0.14915844457341842,0.16606822262118376,3
2018-09-13,0.0,0,0,0,0.1486486486486475,0.18630295995356935,-0.04816112084063022,2
2018-09-14,0.0,0,0,0,0.3870967741935532,0.18456181079512474,-0.10484927916120663,2
2018-09-17,0.0,0,0,0,0.18309859154929917,0.17759721416134658,0.057407816294988985,3
2018-09-18,0.0,0,0,0,0.4642857142857152,0.2170632617527569,0.2281702501096986,2
2018-09-19,0.0,0,0,0,0.10909090909090087,0.21996517701683102,0.02603601648947501,4
2018-09-20,0.0,0,0,0,0.5000000000000042,0.2809053975623913,0.17956391620350648,1
2018-09-21,0.0,0,0,0,0.43809523809523715,0.24956471271038863,-0.19524617996604454,3
2018-09-24,0.0,0,0,0,0.7058823529411686,0.2640742890307601,0.25912329950334456,0
2018-09-25,0.0,0,0,0,0.5254237288135601,0.20603598374927432,-0.13414106447425456,1
2018-09-26,0.0,0,0,0,0.4722222222222178,0.19384793964016267,-0.1476976542137256,2
2018-09-27,0.0,0,0,0,0.06818181818180387,0.2042948345908301,-0.013069048137658041,4
2018-09-28,0.0,0,0,0,0.7292576419213984,0.2861288450377248,0.7321350284962744,0
2018-10-01,0.0,0,0,0,0.33333333333333104,0.23737666860127699,-0.1453301987604173,4
2018-10-02,0.0,0,0,0,0.37820512820512986,0.33313987231572845,0.24836876447063921,3
2018-10-03,0.0,0,0,0,0.12068965517241464,0.37144515380150883,0.05758946935417547,1
2018-10-04,0.0,0,0,0,0.57258064516129,0.33488102147417304,-0.2907452907452911,0
2018-10-05,0.0,0,0,0,0.7142857142857089,0.27103888566453865,-0.4976155919552128,2
2018-10-08,0.0,0,0,0,0.08433734939759088,0.27103888566453865,0.02981260647359467,1
2018-10-09,0.0,0,0,0,0.5833333333333366,0.24318049912942524,-0.26706231454006046,0
2018-10-10,0.0,0,0,0,0.9545454545454582,0.14161346488682514,-0.5471124620060812,1
2018-10-11,0.0,0,0,0,0.48936170212765984,0.10853163087637824,-0.4075304540420827,3
2018-10-12,0.0,0,0,0,0.3513513513513498,0.14625652930934432,-0.17229953611663376,1
2018-10-15,0.0,0,0,0,0.14285714285714432,0.1259431224608242,-0.044812906116962314,4
2018-10-16,0.0,0,0,0,0.8813559322033894,0.20777713290771896,0.4632516703786188,2
2018-10-17,0.0,0,0,0,0.13924050632911336,0.20487521764364483,-0.04782608695652149,0
2018-10-18,0.0,0,0,0,0.739130434782607,0.1514799767846778,-0.29791894852135803,0
2018-10-19,0.0,0,0,0,0.7727272727272749,0.09518282066163669,-0.45313194135939716,4
2018-10-22,0.0,0,0,0,0.4112903225806429,0.1538015089959372,0.22921348314606652,1
2018-10-23,0.0,0,0,0,0.27118644067796477,0.12420197330237957,0.14486192847442295,0
2018-10-24,0.0,0,0,0,0.8699999999999974,0.003482298316889278,-0.7880434782608674,4
2018-10-25,0.0,0,0,0,0.4638554216867498,0.11317469529889741,0.35369774919614294,4
2018-10-26,0.0,0,0,0,0.057471264367812996,0.1932675565873475,0.04386926957665905,1
2018-10-29,0.0,0,0,0,0.47619047619047633,0.17643644805571668,-0.47311827956989305,4
2018-10-30,0.0,0,0,0,0.9214876033057832,0.31340684852002304,0.9795739073138576,0
2018-10-31,0.0,0,0,0,0.8150289017341003,0.2623331398723158,-0.5839718368192158,4
2018-11-01,0.0,0,0,0,0.7888198757763953,0.3401044689495066,0.5410010649627246,0
2018-11-02,0.0,0,0,0,0.680000000000002,0.27568195008705737,-0.4238520673176826,4
2018-11-05,0.0,0,0,0,0.473684210526313,0.3255948926291351,0.26615969581748855,0
2018-11-06,0.0,0,0,0,0.617977528089884,0.28380731282646543,-0.23012552301255113,4
2018-11-07,0.0,0,0,0,0.9396551724137927,0.3691236215902495,0.45769473021204965,3
2018-11-08,0.0,0,0,0,0.6024096385542181,0.38479396401625077,0.20622808826562175,0
2018-11-09,0.0,0,0,0,0.586206896551722,0.33372025536854316,-0.278745644599303,0
2018-11-12,0.0,0,0,0,0.8833333333333384,0.2489843296575739,-0.4443512890379385,4
2018-11-13,0.0,0,0,0,0.31746031746031683,0.2919326755658735,0.17024898914662634,1
2018-11-14,0.0,0,0,0,0.7037037037037029,0.2745211839814279,-0.31765935214210994,4
2018-11-15,0.0,0,0,0,0.7236842105263153,0.33372025536854316,0.4679855349925554,4
2018-11-16,0.0,0,0,0,0.7794117647058791,0.37550783517121283,0.44379317563324056,0
2018-11-19,0.0,0,0,0,0.44525547445255514,0.32733604178757975,-0.25097716519234703,1
2018-11-20,0.0,0,0,0,0.009708737864075794,0.2919326755658735,-0.004219409282699583,1
2018-11-21,0.0,0,0,0,0.9534883720930242,0.27103888566453865,-0.342737722048067,1
2018-11-23,0.0,0,0,0,0.27272727272727154,0.2426001160766105,-0.06425358749196769,4
2018-11-26,0.0,0,0,0,0.23684210526315813,0.2954149738827628,0.07615823989845555,3
2018-11-27,0.0,0,0,0,0.6932515337423348,0.3313987231572838,0.4814657008947604,4
2018-11-28,0.0,0,0,0,0.7479674796747957,0.3772489843296575,0.38381309970796906,0
2018-11-29,0.0,0,0,0,0.8494623655913972,0.3099245502031342,-0.32584037945968203,4
2018-11-30,0.0,0,0,0,0.7727272727272733,0.40336622170632624,0.5672575599582896,4
2018-12-03,0.0,0,0,0,0.13402061855670383,0.4509576320371446,0.05200000000000102,0
2018-12-04,0.0,0,0,0,0.9218750000000008,0.3128264654672083,-0.7148626817447508,3
2018-12-06,0.0,0,0,0,0.8395721925133702,0.34881021474172935,0.670940170940171,0
2018-12-07,0.0,0,0,0,0.9289617486338747,0.22518862449216492,-0.7092198581560266,4
2018-12-10,0.0,0,0,0,0.6413793103448261,0.28148578061520607,0.40190146931719956,2
2018-12-11,0.0,0,0,0,0.35616438356164093,0.2913522925130587,-0.21711899791231565,3
2018-12-12,0.0,0,0,0,0.6097560975609736,0.3174695298897271,-0.3087690407575134,3
2018-12-13,0.0,0,0,0,0.04166666666666831,0.3441671503192106,0.01243265644426073,1
2018-12-14,0.0,0,0,0,0.03296703296703434,0.31921067904817174,-0.012528711630821105,0
2018-12-17,0.0,0,0,0,0.44571428571428634,0.2739408009286128,-0.3259506895110745,3
2018-12-18,0.0,0,0,0,0.24770642201835072,0.31224608241439356,0.11375605645671082,0
2018-12-19,0.0,0,0,0,0.8170212765957474,0.18630295995356935,-0.8085912823752375,2
2018-12-20,0.0,0,0,0,0.10000000000000164,0.18456181079512474,0.05725611098877013,1
2018-12-21,0.0,0,0,0,0.49189189189188964,0.14393499709808494,-0.3978142076502717,0
2018-12-24,0.0,0,0,0,0.6380368098159493,0.07138711549622773,-0.46605422361640114,4
2018-12-26,0.0,0,0,0,0.8141263940520423,0.22228670922809038,0.9954545454545444,2
2018-12-27,0.0,0,0,0,0.4327485380116969,0.23215322112594308,0.32441911442349936,3
2018-12-28,0.0,0,0,0,0.1666666666666675,0.25478816018572253,0.10320361212642529,2
2018-12-31,0.0,0,0,0,0.1720430107526922,0.26523505513638995,-0.06795497982586693,2
2019-01-02,0.0,0,0,0,0.6588235294117648,0.2739408009286128,0.48738033072236614,0
2019-01-03,0.0,0,0,0,0.8783068783068763,0.12362159024956483,-0.719393282773563,4
2019-01-04,0.0,0,0,0,0.679802955665022,0.2820661636680208,0.6020942408376944,3
2019-01-07,0.0,0,0,0,0.271999999999997,0.2948345908299476,0.14437367303609183,3
2019-01-08,0.0,0,0,0,0.047999999999996136,0.31224608241439356,-0.025104602510458228,3
2019-01-09,0.0,0,0,0,0.0632911392405028,0.3279164248403945,0.020850708924102235,3
2019-01-10,0.0,0,0,0,0.6532258064516137,0.35983749274521193,0.33926701570680723,3
2019-01-11,0.0,0,0,0,0.6693548387096749,0.3813116656993615,0.34511434511434436,1
2019-01-14,0.0,0,0,0,0.20754716981131924,0.34764944863609987,-0.045398266611638226,3
2019-01-15,0.0,0,0,0,0.15942028985507053,0.3621590249564713,-0.04516526380619972,1
2019-01-16,0.0,0,0,0,0.5802469135802438,0.33488102147417304,-0.19341563786008184,3
2019-01-17,0.0,0,0,0,0.5053763440860166,0.354614045269878,0.19583333333333286,4
2019-01-18,0.0,0,0,0,0.11594202898550396,0.39640162507254767,0.032579922622683076,0
2019-01-22,0.0,0,0,0,0.6216216216216199,0.3430063842135811,-0.28186274509803827,1
2019-01-23,0.0,0,0,0,0.36718750000000083,0.32385374347069046,-0.19417475728155292,4
2019-01-24,0.0,0,0,0,0.7361111111111089,0.42948345908299457,0.4353182751540021,0
2019-01-25,0.0,0,0,0,0.11309523809523676,0.27161926871735337,0.08110992529348889,1
2019-01-28,0.0,0,0,0,0.8529411764705861,0.2524666279744632,0.2514632560156073,2
2019-01-29,0.0,0,0,0,0.3750000000000028,0.2426001160766105,-0.10260795211628987,4
2019-01-30,0.0,0,0,0,0.6991869918699201,0.30063842135809626,0.368466152527849,1
2019-01-31,0.4613526570048309,0.78231,0.21769,0.8855507868383404,0.3888888888888845,0.27626233313987214,0.17987152034261011,4
2019-02-01,0.37922705314009664,0.60448,0.39552,0.40229885057471265,0.8186274509803898,0.3697040046430642,0.7097322566935803,3
2019-02-04,0.2995169082125604,0.83838,0.16162,0.9594822734946539,0.6000000000000014,0.3981427742309923,0.24681201151789445,4
2019-02-05,0.24396135265700483,0.76,0.24,0.8031088082901554,0.5389610389610382,0.44399303540336604,0.33753558357055646,2
2019-02-06,0.22705314009661837,0.68354,0.31646,0.9416058394160584,0.060975609756102736,0.4376088218224026,-0.020020020020021723,1
2019-02-07,0.21980676328502416,0.78689,0.21311,0.6549019607843137,0.2307692307692331,0.3987231572838071,-0.10909090909091035,1
2019-02-08,0.2391304347826087,0.63235,0.36765,0.8709677419354839,0.06930693069306924,0.376088218224028,0.02870617182694291,2
2019-02-11,0.5688405797101449,0.82707,0.17293,0.9951515151515151,0.33783783783783694,0.372025536854324,-0.10199918400652794,4
2019-02-12,0.501207729468599,0.75,0.25,0.7125256673511293,0.7471264367816097,0.44399303540336604,0.2633711507293349,3
2019-02-13,0.43478260869565216,0.86822,0.13178,1.0,0.41975308641974735,0.4706906558328495,0.13564731697586127,3
2019-02-14,0.3756038647342995,0.80583,0.19417,0.9447004608294931,0.5797101449275464,0.4904236796285549,0.1586986708986335,4
2019-02-15,0.2669082125603865,0.75,0.25,0.6744186046511628,0.7068965517241341,0.5397562391178174,0.1599999999999987,1
2019-02-19,0.28502415458937197,0.77907,0.22093,0.8808777429467085,0.1351351351351284,0.5246662797446313,0.019474196689385454,2
2019-02-20,0.2898550724637681,0.6875,0.3125,0.6868327402135231,0.35820895522388646,0.5240858966918165,-0.09296920395119193,2
2019-02-21,0.25966183574879226,0.75904,0.24096,0.8977443609022556,0.1428571428571364,0.525246662797446,0.035074045206545716,4
2019-02-22,0.25966183574879226,0.69767,0.30233,0.7813211845102506,0.22826086956521965,0.587928032501451,-0.07969639468690734,3
2019-02-25,0.47946859903381644,0.94828,0.05172,0.8645833333333334,0.0533333333333322,0.6233313987231572,0.015077271013946153,2
2019-02-26,0.3997584541062802,0.88961,0.11039,0.9151343705799151,0.478260869565214,0.6308763784097502,0.08300320694208596,2
2019-02-27,0.36594202898550726,0.87333,0.12667,0.9278557114228457,0.5517241379310361,0.6314567614625652,0.18195602729340563,1
2019-02-28,0.30676328502415456,0.76562,0.23438,0.9220272904483431,0.10810810810810655,0.6152060359837492,0.01511715797430051,3
2019-03-01,0.2946859903381642,0.83654,0.16346,0.9049881235154394,0.17721518987341864,0.6349390597794542,-0.052395209580838535,3
2019-03-04,0.29106280193236717,0.78218,0.21782,0.8585209003215434,0.21348314606741303,0.672083575159605,0.0706976744186038,1
2019-03-05,0.3961352657004831,0.77206,0.22794,0.7941680960548885,0.19318181818181956,0.6569936157864189,-0.06313834726091057,0
2019-03-06,0.37077294685990336,0.87069,0.12931,0.9436619718309859,0.9577464788732379,0.6146256529309345,-0.25358940891292175,1
2019-03-07,0.30676328502415456,0.81818,0.18182,0.8773946360153256,0.26984126984127144,0.5943122460824144,-0.06443054765965575,2
2019-03-08,0.2246376811594203,0.80303,0.19697,0.8596491228070176,0.5930232558139515,0.5873476494486358,0.19626707715989916,4
2019-03-11,0.30917874396135264,0.76923,0.23077,0.896551724137931,0.43518518518518484,0.6378409750435287,0.17776096822995416,3
2019-03-12,0.3055555555555556,0.7931,0.2069,0.8691588785046729,0.29487179487179044,0.6506094022054555,0.08623922009748664,4
2019-03-13,0.286231884057971,0.78652,0.21348,0.893491124260355,0.4021739130434747,0.697040046430644,0.1370370370370361,0
2019-03-14,0.37922705314009664,0.83962,0.16038,0.6935483870967742,0.7678571428571392,0.6430644225188622,-0.31675874769797396,4
2019-03-15,0.2644927536231884,0.8125,0.1875,0.9873015873015873,0.6435643564356435,0.6947185142193846,0.24217585692995477,1
2019-03-18,0.2995169082125604,0.59843,0.40157,0.6851851851851852,0.5,0.681369704004643,-0.11760382212421913,2
2019-03-19,0.3176328502415459,0.74312,0.25688,0.8785046728971962,0.4615384615384582,0.685432385374347,-0.11015237745547904,1
2019-03-20,0.2536231884057971,0.79518,0.20482,0.8654434250764526,0.3037974683544332,0.6651189785258269,-0.08879023307436255,4
2019-03-21,0.37318840579710144,0.76812,0.23188,0.8610603290676416,0.626086956521739,0.7127103888566453,0.2670623145400589,0
2019-03-22,0.3103864734299517,0.76923,0.23077,0.8709677419354839,0.8085106382978747,0.6326175275681948,-0.41911764705882376,1
2019-03-25,0.3188405797101449,0.6875,0.3125,0.9014084507042254,0.1623931623931612,0.6047591410330818,-0.07173872003020493,3
2019-03-26,0.3140096618357488,0.78218,0.21782,0.9017543859649123,0.16438356164383122,0.6430644225188622,0.04501125281320234,1
2019-03-27,0.2222222222222222,0.75,0.25,0.9366197183098591,0.46739130434783266,0.6268136970400461,-0.1604777010636338,2
2019-03-28,0.2572463768115942,0.84615,0.15385,0.9593220338983051,0.20895522388059956,0.623911781775972,-0.05258215962441336,3
2019-03-29,0.2971014492753623,0.82883,0.17117,0.9388646288209607,0.1785714285714177,0.6581543818920488,-0.03717472118958897,4
